Breviary,"Venice, BNM, lat. II. 65",30-32,A1i1,1300-1399,N Italy,,extracts,
Gospel of Pseudo-Matthew,"Venice, BNM, lat. II. 65",33-44,A1i1,1300-1399,N Italy,,,
"John Chrysostom, Sermons","Venice, BNM, lat. II. 65",47-56,A1i1,1300-1399,N Italy,,,
Gospel of Nicodemus,"Venice, BNM, lat. II. 65",59-78,A1i1,1300-1399,N Italy,,,
Questions between Christ and the Devil,"Venice, BNM, lat. II. 65",78-85,A1i1,1300-1399,N Italy,,,
"Bernard, Sermons","Venice, BNM, lat. II. 65",85-89,A1i1,1300-1399,N Italy,,,
Gospel of Pseudo-Matthew,"London, BL, Add. 11880",215r-231r,A2a1,820,Regensburg,,,
Passio S Columbae,"London, BL, Add. 11880",,A2a1,820,Regensburg,,,
De obitu S Mariae,"London, BL, Add. 11880",,A2a1,820,Regensburg,,,
"Passio SS Sixti, Laurentii, et Hippolyti","London, BL, Add. 11880",,A2a1,820,Regensburg,,,
"Euticides, Litterae ad Marcellum","London, BL, Add. 11880",,A2a1,820,Regensburg,,,
Passio S Donati,"London, BL, Add. 11880",,A2a1,820,Regensburg,,,
"Passio SS Nerei, Achilei, et Domitillae","London, BL, Add. 11880",,A2a1,820,Regensburg,,,
Passio S Cypriani,"London, BL, Add. 11880",,A2a1,820,Regensburg,,,
Passio S Anastasiae,"London, BL, Add. 11880",,A2a1,820,Regensburg,,,
Vita S Corbiniani,"London, BL, Add. 11880",,A2a1,820,Regensburg,,,
Passio S Mammarii,"London, BL, Add. 11880",,A2a1,820,Regensburg,,,
Passio S Christophori,"London, BL, Add. 11880",,A2a1,820,Regensburg,,,
Vita S Radegundis,"London, BL, Add. 11880",,A2a1,820,Regensburg,,,
Passio S Felicis,"London, BL, Add. 11880",,A2a1,820,Regensburg,,,
Passio S Christinae,"London, BL, Add. 11880",,A2a1,820,Regensburg,,,
Passio S Caesarii,"London, BL, Add. 11880",,A2a1,820,Regensburg,,,
Passio S Albanii,"London, BL, Add. 11880",,A2a1,820,Regensburg,,,
"Ps-Ambrose, Passio S Agnetis","London, BL, Add. 11880",,A2a1,820,Regensburg,,,
Passio S Agathae,"London, BL, Add. 11880",,A2a1,820,Regensburg,,,
Invention of the Cross,"London, BL, Add. 11880",,A2a1,820,Regensburg,,,
Passio S Quiriaci,"London, BL, Add. 11880",,A2a1,820,Regensburg,,,
Vita S Petronillae,"London, BL, Add. 11880",,A2a1,820,Regensburg,,,
Passio SS Sulpicii et Serviliani,"London, BL, Add. 11880",,A2a1,820,Regensburg,,,
Revelatione S Stephani protomartyris,"London, BL, Add. 11880",,A2a1,820,Regensburg,,,
Passio de septem dormientibus,"London, BL, Add. 11880",,A2a1,820,Regensburg,,,
Passio SS Vincentiae et Margaretae,"London, BL, Add. 11880",,A2a1,820,Regensburg,,,
Martyrdom of Peter and Paul,"London, BL, Add. 11880",,A2a1,820,Regensburg,,,
Passio B Machabeorum,"London, BL, Add. 11880",,A2a1,820,Regensburg,,,
Passio S Quintini,"London, BL, Add. 11880",,A2a1,820,Regensburg,,,
Passio SS Mauricii et soc.,"London, BL, Add. 11880",,A2a1,820,Regensburg,,,
Passio S Marinae,"London, BL, Add. 11880",,A2a1,820,Regensburg,,,
Passio S Scilitani,"London, BL, Add. 11880",,A2a1,820,Regensburg,,,
"Honorius, Speculum ecclesiae","Erlangen, UB 281",Jan-54,A2a2,1190-1209,Heilbronn,,,
Sermons,"Erlangen, UB 281",55-119,A2a2,1190-1209,Heilbronn,,,
Gospel of Pseudo-Matthew,"Erlangen, UB 281",120v-134r,A2a2,1190-1209,Heilbronn,,,
Dormition of Mary,"Erlangen, UB 281",134r-136v,A2a2,1190-1209,Heilbronn,,CANT 116,
Sermons,"Erlangen, UB 281",136-144,A2a2,1190-1209,Heilbronn,,,
Verses,"Erlangen, UB 281",145,A2a2,1190-1209,Heilbronn,,,
Gospel of Nicodemus,"Munich, BSB, Clm 2625",1r-27v,A2a3,1200-1299,Aldersbach,,,
Verses,"Munich, BSB, Clm 2625",27v-28v,A2a3,1200-1299,Aldersbach,,,
Gospel of Pseudo-Matthew,"Munich, BSB, Clm 2625",29r-37v,A2a3,1200-1299,Aldersbach,,8:4-18,
Fifteen Signs,"Munich, BSB, Clm 2625",38r,A2a3,1200-1299,Aldersbach,,,
Sunday Letter,"Munich, BSB, Clm 2625",39r,A2a3,1200-1299,Aldersbach,,,
Transitus of Mary (Ps-Melito),"Munich, BSB, Clm 2625",47v-55v,A2a3,1200-1299,Aldersbach,,,
Apocalypse of Paul,"Munich, BSB, Clm 2625",56r-59v,A2a3,1200-1299,Aldersbach,,,
"Hugo of St Victor, Chronicon","Fulda, Hessische LB, B.3",1r-56v,A2a4,1198-1208,Weingarten,,,
"Honorius, De imagine mundi","Fulda, Hessische LB, B.3",57r-69r,A2a4,1198-1208,Weingarten,,Lib. 3,
Life of Adam & Eve,"Fulda, Hessische LB, B.3",72r-78r,A2a4,1198-1208,Weingarten,,,
Gospel of Pseudo-Matthew,"Fulda, Hessische LB, B.3",78r-88v,A2a4,1198-1208,Weingarten,,,
"Ps-Methodius, Revelations","Fulda, Hessische LB, B.3",88v-97v,A2a4,1198-1208,Weingarten,,,
"Peter Damian, De novissimis et Antichristo","Fulda, Hessische LB, B.3",97v-98r,A2a4,1198-1208,Weingarten,,Ch. 4,
"Ps-Bede, De VII mundi miraculis","Fulda, Hessische LB, B.3",98r-99r,A2a4,1198-1208,Weingarten,,,
Letter of Prester John,"Fulda, Hessische LB, B.3",99r-107r,A2a4,1198-1208,Weingarten,,,
"Fulgentius, Mitologiarum","Fulda, Hessische LB, B.3",107r-167v,A2a4,1198-1208,Weingarten,,,
"Martin of Opava, Chronicon pontificum et imperatorum","Paris, BNF, lat. 4970",1r-54v,A2a5,1300-1399,Normandy,,,
Gospel of Pseudo-Matthew,"Paris, BNF, lat. 4970",54v-59r,A2a5,1300-1399,Normandy,,,
De vita et doctrina Mahumetis,"Paris, BNF, lat. 4970",59v-62r,A2a5,1300-1399,Normandy,,,
Gospel of Matthew,"Munich, BSB, Clm 22353",Jan-86,A2a6,1452,"Windberg, Ratisbonne",,,
Gospel of Mark,"Munich, BSB, Clm 22353",Jan-86,A2a6,1452,"Windberg, Ratisbonne",,,
Gospel of Luke,"Munich, BSB, Clm 22353",Jan-86,A2a6,1452,"Windberg, Ratisbonne",,,
Gospel of John,"Munich, BSB, Clm 22353",Jan-86,A2a6,1452,"Windberg, Ratisbonne",,,
Gospel of Nicodemus,"Munich, BSB, Clm 22353",86-95,A2a6,1452,"Windberg, Ratisbonne",,,
Gospel of Pseudo-Matthew,"Munich, BSB, Clm 22353",95-101,A2a6,1452,"Windberg, Ratisbonne",,"Epilogue states that it was copied ""anno domini MCCCCLII in uigilia Egidii confessoris""",
"Berthold Teuto, Compilatio de passione Christi","Munich, BSB, Clm 22353",101-114,A2a6,1452,"Windberg, Ratisbonne",,,
"Isidore, Epistola ad Orosium","Munich, BSB, Clm 22353",114-128,A2a6,1452,"Windberg, Ratisbonne",,,
"Gregory the Great, Dialogues","Munich, BSB, Clm 22353",128-196,A2a6,1452,"Windberg, Ratisbonne",,,
Oculus sacerdotis,"Munich, BSB, Clm 22353",196-309,A2a6,1452,"Windberg, Ratisbonne",,"Written by a certain ""Georg. Aetinger,"" ""plebanus in Aytterhofen""",
Vita SS Syri et Niuentii,"Einsiedeln, Stiftsbibliothek 250",25-Mar,A2b1,1150,Einsiedeln,https://www.e-codices.unifr.ch/en/sbe/0250/,,
Passio S Eullalie,"Einsiedeln, Stiftsbibliothek 250",25-31,A2b1,1150,Einsiedeln,https://www.e-codices.unifr.ch/en/sbe/0250/,,
Passio S Valenti,"Einsiedeln, Stiftsbibliothek 250",31-38,A2b1,1150,Einsiedeln,https://www.e-codices.unifr.ch/en/sbe/0250/,,
Passio SS Mariae et Marthae et Valentini,"Einsiedeln, Stiftsbibliothek 250",38-49,A2b1,1150,Einsiedeln,https://www.e-codices.unifr.ch/en/sbe/0250/,,
Passio S Iulianae,"Einsiedeln, Stiftsbibliothek 250",49-60,A2b1,1150,Einsiedeln,https://www.e-codices.unifr.ch/en/sbe/0250/,,
Vita S Walpurgae,"Einsiedeln, Stiftsbibliothek 250",61-74,A2b1,1150,Einsiedeln,https://www.e-codices.unifr.ch/en/sbe/0250/,,
Passio S Magrae,"Einsiedeln, Stiftsbibliothek 250",74-78,A2b1,1150,Einsiedeln,https://www.e-codices.unifr.ch/en/sbe/0250/,,
Passio SS Perpetuae et Felicitatis,"Einsiedeln, Stiftsbibliothek 250",78-90,A2b1,1150,Einsiedeln,https://www.e-codices.unifr.ch/en/sbe/0250/,,
Passio SS Quadragina Militum,"Einsiedeln, Stiftsbibliothek 250",90-101,A2b1,1150,Einsiedeln,https://www.e-codices.unifr.ch/en/sbe/0250/,,
Passio S Gertrudis,"Einsiedeln, Stiftsbibliothek 250",101-111,A2b1,1150,Einsiedeln,https://www.e-codices.unifr.ch/en/sbe/0250/,,
Passio S Gertrudis,"Einsiedeln, Stiftsbibliothek 250",111-129,A2b1,1150,Einsiedeln,https://www.e-codices.unifr.ch/en/sbe/0250/,,
Passio S Pimenii,"Einsiedeln, Stiftsbibliothek 250",129-136,A2b1,1150,Einsiedeln,https://www.e-codices.unifr.ch/en/sbe/0250/,,
Vita S Leonis,"Einsiedeln, Stiftsbibliothek 250",136-214,A2b1,1150,Einsiedeln,https://www.e-codices.unifr.ch/en/sbe/0250/,,
Passio Drutperti Heremite,"Einsiedeln, Stiftsbibliothek 250",214-224,A2b1,1150,Einsiedeln,https://www.e-codices.unifr.ch/en/sbe/0250/,,
Vita SS Alexandri et Athanasii,"Einsiedeln, Stiftsbibliothek 250",224-231,A2b1,1150,Einsiedeln,https://www.e-codices.unifr.ch/en/sbe/0250/,,
Vita S Iuuenalis,"Einsiedeln, Stiftsbibliothek 250",232-236,A2b1,1150,Einsiedeln,https://www.e-codices.unifr.ch/en/sbe/0250/,,
Passio S Quiriaci,"Einsiedeln, Stiftsbibliothek 250",236-247,A2b1,1150,Einsiedeln,https://www.e-codices.unifr.ch/en/sbe/0250/,,
"Passio SS Virginum Fideo, Spei, et Caritatis","Einsiedeln, Stiftsbibliothek 250",247-257,A2b1,1150,Einsiedeln,https://www.e-codices.unifr.ch/en/sbe/0250/,,
Passio SS Septem fratrum filiorum S Felicitatis,"Einsiedeln, Stiftsbibliothek 250",257-277,A2b1,1150,Einsiedeln,https://www.e-codices.unifr.ch/en/sbe/0250/,,
Translatio S Alexandri,"Einsiedeln, Stiftsbibliothek 250",277-286,A2b1,1150,Einsiedeln,https://www.e-codices.unifr.ch/en/sbe/0250/,,
Vita S Arbogasti,"Einsiedeln, Stiftsbibliothek 250",286-292,A2b1,1150,Einsiedeln,https://www.e-codices.unifr.ch/en/sbe/0250/,,
Vita S Abrahem,"Einsiedeln, Stiftsbibliothek 250",292-310,A2b1,1150,Einsiedeln,https://www.e-codices.unifr.ch/en/sbe/0250/,,
Penetentia S Mariae neptis,"Einsiedeln, Stiftsbibliothek 250",310-322,A2b1,1150,Einsiedeln,https://www.e-codices.unifr.ch/en/sbe/0250/,,
Passio S Felicis,"Einsiedeln, Stiftsbibliothek 250",322-332,A2b1,1150,Einsiedeln,https://www.e-codices.unifr.ch/en/sbe/0250/,,
De Puero aseam Maria Liberato,"Einsiedeln, Stiftsbibliothek 250",332-333,A2b1,1150,Einsiedeln,https://www.e-codices.unifr.ch/en/sbe/0250/,,
Gospel of Pseudo-Matthew,"Einsiedeln, Stiftsbibliothek 250",333-362,A2b1,1150,Einsiedeln,https://www.e-codices.unifr.ch/en/sbe/0250/,,
Transitus of Mary (Ps-Melito),"Einsiedeln, Stiftsbibliothek 250",362-375,A2b1,1150,Einsiedeln,https://www.e-codices.unifr.ch/en/sbe/0250/,,
Gospel of Nicodemus,"Einsiedeln, Stiftsbibliothek 250",375-412,A2b1,1150,Einsiedeln,https://www.e-codices.unifr.ch/en/sbe/0250/,,
Letter of Herod to Pilate,"Einsiedeln, Stiftsbibliothek 250",412-413,A2b1,1150,Einsiedeln,https://www.e-codices.unifr.ch/en/sbe/0250/,"From Eusebius, HE",
De erroribus Origenis,"Einsiedeln, Stiftsbibliothek 250",413-414,A2b1,1150,Einsiedeln,https://www.e-codices.unifr.ch/en/sbe/0250/,,
"Jerome, Epistula ad Desiderium De XII lectoribus","Einsiedeln, Stiftsbibliothek 250",414-418,A2b1,1150,Einsiedeln,https://www.e-codices.unifr.ch/en/sbe/0250/,,
De Antichristo,"Einsiedeln, Stiftsbibliothek 250",418-421,A2b1,1150,Einsiedeln,https://www.e-codices.unifr.ch/en/sbe/0250/,,
Fifteen Signs,"Einsiedeln, Stiftsbibliothek 250",421-423,A2b1,1150,Einsiedeln,https://www.e-codices.unifr.ch/en/sbe/0250/,,
Gospel of Pseudo-Matthew,"Einsiedeln, Stiftsbibliothek 370, frag. 12",1,A2b2,1100-1199,,,12:1-13:3; from Einsiedeln 250?,
Gospel of Pseudo-Matthew,"Stuttgart, WLB, Cod. theol. phil. 8° 57",1r-32r,A2b3,1100-1199,Zwiefalten,,,
Transitus of Mary (Ps-Melito),"Stuttgart, WLB, Cod. theol. phil. 8° 57",32r-45v,A2b3,1100-1199,Zwiefalten,,,
Gospel of Nicodemus,"Stuttgart, WLB, Cod. theol. phil. 8° 57",45v-82v,A2b3,1100-1199,Zwiefalten,,,
Legend of Veronica,"Stuttgart, WLB, Cod. theol. phil. 8° 57",,A2b3,1100-1199,Zwiefalten,,BHL 4222,
Letter of Herod to Pilate,"Stuttgart, WLB, Cod. theol. phil. 8° 57",,A2b3,1100-1199,Zwiefalten,,"From Eusebius, HE",
De erroribus Origenis,"Stuttgart, WLB, Cod. theol. phil. 8° 57",,A2b3,1100-1199,Zwiefalten,,,
"Jerome, Epistula ad Desiderium De XII lectoribus","Stuttgart, WLB, Cod. theol. phil. 8° 57",,A2b3,1100-1199,Zwiefalten,,,
Navigatio S Brendani,"Stuttgart, WLB, Cod. theol. phil. 8° 57",90-135,A2b3,1100-1199,Zwiefalten,,,
"Jacques Palladini, Consolatio peccatorum","Colmar, BM 81",2r-108v,A2b4,1442-1443,Lautenbach,,"Ends: ""Scriptum per me Johannem Knebel, et finitum die conversionis sancti Pauli, anno Domini M CCCC XLIIo""",https://ccfr.bnf.fr/portailccfr/ark:/06871/004D52010833
"Gregory the Great, Homiliae in euangelia","Colmar, BM 81",111r-116v,A2b4,1442-1443,Lautenbach,,,
Gospel of Pseudo-Matthew,"Colmar, BM 81",119r-125v,A2b4,1442-1443,Lautenbach,,,
Transitus of Mary (Ps-Melito),"Colmar, BM 81",125v-128r,A2b4,1442-1443,Lautenbach,,,
"Maximus of Turin, Sermons","Colmar, BM 81",128r-129v,A2b4,1442-1443,Lautenbach,,,
"Leo, Sermons","Colmar, BM 81",129v-131v,A2b4,1442-1443,Lautenbach,,,
"Jean of Fribourg, De eucharistia","Colmar, BM 81",132r-151v,A2b4,1442-1443,Lautenbach,,,
"Hugh of Strasbourg, Compendium theologicae veritatis","Colmar, BM 81",163r-307v,A2b4,1442-1443,Lautenbach,,,
"Jacobus de Voragine, Golden Legend","Innsbruck, UB 342",1r-152v,A2b5,1300-1399,Brixen,,Imperfect: leaves have been removed,
Gospel of Pseudo-Matthew,"Innsbruck, UB 342",153r-158r,A2b5,1300-1399,Brixen,,Acephalous: leaves have been removed; begins at 8:3,
Gospel of Nicodemus,"Innsbruck, UB 342",158r-170,A2b5,1300-1399,Brixen,,,
Gospel of Pseudo-Matthew,"Budapest, SBN, Clmae 316",1r-29r,A3a1,825,Salzburg,,,
Expositio super missam,"Budapest, SBN, Clmae 316",29r-51r,A3a1,825,Salzburg,,,
"Hrabanus Maurus, De institutione clericorum","Budapest, SBN, Clmae 316",51r-52v,A3a1,825,Salzburg,,extracts: I.16,
Homiliary,"Munich, BSB, Clm 15913",1r-165v,A3a2,1190-1209,Salzburg,,,
Sermons,"Munich, BSB, Clm 15913",165v-186v,A3a2,1190-1209,Salzburg,,,
Sermo de assumptione S Mariae virginis,"Munich, BSB, Clm 15913",187r-199r,A3a2,1190-1209,Salzburg,,,
Gospel of Pseudo-Matthew,"Munich, BSB, Clm 15913",199r-203v,A3a2,1190-1209,Salzburg,,Imperfect: ends at 13:2; manuscript related to A3a3,
"Seneca, De beneficiis","Vienna, ONB, 289",1r-17v,A3a3,1200-1299,Salzburg,,,
"Hildebert of Tours, Epitaphium Senecae","Vienna, ONB, 289",17v,A3a3,1200-1299,Salzburg,,,
De ordine legendorum in ecclesia,"Vienna, ONB, 289",17v-18v,A3a3,1200-1299,Salzburg,,,
Actus S Sylvestri,"Vienna, ONB, 289",19r-54v,A3a3,800-899,Salzburg,,,
Gospel of Pseudo-Matthew,"Vienna, ONB, 289",55r-69v,A3a3,900-999,Salzburg,,,
Life of Mary Magdalene,"Vienna, ONB, 289",70v-85v,A3a3,1000-1099,Salzburg,,,
Vita S Henrici,"Vienna, ONB, 289",86r-97r,A3a3,1100-1199,Salzburg,,,
Translatio S Hermetis Salisburgum,"Vienna, ONB, 289",97v-98v,A3a3,1100-1199,Salzburg,,,
Translatio S Martini Turonensis Salisburgum,"Vienna, ONB, 289",98v-100r,A3a3,1100-1199,Salzburg,,,
Collectio de tempore et de translatione B Ruodberti,"Vienna, ONB, 289",100r-102r,A3a3,1100-1199,Salzburg,,,
"Hildegard of Bingen, Visio","Vienna, ONB, 289",102v,A3a3,1100-1199,Salzburg,,,
Waltharius,"Vienna, ONB, 289",103r-130v,A3a3,1100-1199,Salzburg,,,
Vita Conradi I,"Vienna, ONB, 289",131r-146v,A3a3,1100-1199,Salzburg,,,
"Honorius, Elucidarium","Vorau, Stiftsbibliothek 374",1r-445v,A3a4,1200-1299,Vorau,,,
Disceptatio haeretici et christiani,"Vorau, Stiftsbibliothek 374",47r-68r,A3a4,1200-1299,Vorau,,,
"Bernard, Sermons","Vorau, Stiftsbibliothek 374",69v-81r,A3a4,1200-1299,Vorau,,,
Gospel of Pseudo-Matthew,"Vorau, Stiftsbibliothek 374",81r-88r,A3a4,1200-1299,Vorau,,,
Gospel of Pseudo-Matthew,"Munich, BSB, Clm 19105",1r-32r,A3b1,1000,Tegernsee,http://daten.digitale-sammlungen.de/~db/0006/bsb00064015/images/,"Palimpsest: underneath is a 7/8th-century fragment of the Vulgate, Prv, Ecl, Sir",
Infancy Gospel of Thomas,"Munich, BSB, Clm 19105",32r-39r,A3b1,1000,Tegernsee,http://daten.digitale-sammlungen.de/~db/0006/bsb00064015/images/,,
Nativity of Mary,"Munich, BSB, Clm 19105",39v-44v,A3b1,1000,Tegernsee,http://daten.digitale-sammlungen.de/~db/0006/bsb00064015/images/,,
Dormition of Mary,"Munich, BSB, Clm 19105",45r–51v,A3b1,1000,Tegernsee,http://daten.digitale-sammlungen.de/~db/0006/bsb00064015/images/,CANT 116,
Gospel of Nicodemus,"Munich, BSB, Clm 19105",51v–95v,A3b1,1000,Tegernsee,http://daten.digitale-sammlungen.de/~db/0006/bsb00064015/images/,,
Passio de septem dormientibus,"Munich, BSB, Clm 19105",96r–106r,A3b1,1000,Tegernsee,http://daten.digitale-sammlungen.de/~db/0006/bsb00064015/images/,,
Theological Excerpts,"Wolfenbuttel, HAB, Helmst. 672",1r-8v,A3b2,1200-1299,,,,
Liber Quare,"Wolfenbuttel, HAB, Helmst. 672",9r-28v,A3b2,1200-1299,,,,
De missa,"Wolfenbuttel, HAB, Helmst. 672",29r-32r,A3b2,1200-1299,,,,
Fifteen Signs,"Wolfenbuttel, HAB, Helmst. 672",32r,A3b2,1200-1299,,,,
Interpretatio quorundam locorum sacre scripture,"Wolfenbuttel, HAB, Helmst. 672",32r-32v,A3b2,1200-1299,,,,
De libro Quare,"Wolfenbuttel, HAB, Helmst. 672",33r-45v,A3b2,1200-1299,,,,
Admonitio Adae ad filium Seth,"Wolfenbuttel, HAB, Helmst. 672",46r,A3b2,1200-1299,,,,
Gospel of Pseudo-Matthew,"Wolfenbuttel, HAB, Helmst. 672",46r-49v,A3b2,1200-1299,,,,
De loco scripture,"Wolfenbuttel, HAB, Helmst. 672",49v,A3b2,1200-1299,,,,
De filiis XII Israelis vel benedictio eorum,"Wolfenbuttel, HAB, Helmst. 672",50r-54v,A3b2,1200-1299,,,,
Interpretationes locorum biblicorum,"Wolfenbuttel, HAB, Helmst. 672",54v-65v,A3b2,1200-1299,,,,
Sententiae,"Wolfenbuttel, HAB, Helmst. 672",66r-93v,A3b2,1200-1299,,,,
Notes for Sermons,"Wolfenbuttel, HAB, Helmst. 672",93v,A3b2,1200-1299,,,,
De ordine servitii ecclesiastici,"Wolfenbuttel, HAB, Helmst. 672",94r-96v,A3b2,1200-1299,,,,
"Ps-Rufinus, Historia monachorum","Munich, BSB, Clm 19544",5r-128v,A3b3,1400-1499,S Germany,,,
De conflictu uitiorum et uirtutum,"Munich, BSB, Clm 19544",129r-150v,A3b3,1400-1499,S Germany,,,
"Alan of Lille, Anticlaudianus","Munich, BSB, Clm 19544",151r-155r,A3b3,1400-1499,S Germany,,,
"Nicholas Gwar, De superstitionibus","Munich, BSB, Clm 19544",155r-185r,A3b3,1400-1499,S Germany,,,
Stella clericum,"Munich, BSB, Clm 19544",185r-197r,A3b3,1400-1499,S Germany,,,
"Dominicus de Caprianus, De arte moriendi","Munich, BSB, Clm 19544",197r-208r,A3b3,1400-1499,S Germany,,,
Tractatus de diuina prouidentia,"Munich, BSB, Clm 19544",208r-229r,A3b3,1400-1499,S Germany,,,
Contra Iudaeos,"Munich, BSB, Clm 19544",229r-246r,A3b3,1400-1499,S Germany,,,
Miracles of the Virgin,"Munich, BSB, Clm 19544",246v-284r,A3b3,1400-1499,S Germany,,,
Gospel of Pseudo-Matthew,"Munich, BSB, Clm 19544",284v-292r,A3b3,1400-1499,S Germany,,,
Gospel of Nicodemus,"Munich, BSB, Clm 19544",292r-304r,A3b3,1400-1499,S Germany,,,
De natiuitate Constantini imperatoris,"Munich, BSB, Clm 19544",304r-306v,A3b3,1400-1499,S Germany,,,
Pater Noster,"Munich, BSB, Clm 19544",306v-309r,A3b3,1400-1499,S Germany,,,
Ave Maria exposita,"Munich, BSB, Clm 19544",309r-312r,A3b3,1400-1499,S Germany,,,
De die dominica et de horis canonicis,"Munich, BSB, Clm 19544",312r-314r,A3b3,1400-1499,S Germany,,,
Gesta et acta venerandissimorum trium Magorum,"Munich, BSB, Clm 19544",314r-?,A3b3,1400-1499,S Germany,,,
Gospel of Nicodemus,"Munich, BSB, Clm 4620",2r-16r,A3b4,1100-1199,Benediktbeuren,,,
Gospel of Pseudo-Matthew,"Munich, BSB, Clm 4620",16r-27r,A3b4,1100-1199,Benediktbeuren,,,
Miracles of the Virgin,"Munich, BSB, Clm 4620",27r-?,A3b4,1100-1199,Benediktbeuren,,,
Miracles of the Virgin,"Graz, UB 713",1v,A3b5,1216,St. Lambrecht,,,
Passiones SS Crisanti,"Graz, UB 713",2r-2v,A3b5,1216,St. Lambrecht,,,
"Gregory of Tours, Miracula Andreae apostoli","Graz, UB 713",2v-12v,A3b5,1216,St. Lambrecht,,,
Martyrdom of Andrew,"Graz, UB 713",12v-14r,A3b5,1216,St. Lambrecht,,,
Passio S Longini,"Graz, UB 713",14r-15v,A3b5,1216,St. Lambrecht,,,
Passio S Cassiani,"Graz, UB 713",15v-16r,A3b5,1216,St. Lambrecht,,,
Vita S Nicolai,"Graz, UB 713",16r-27r,A3b5,1216,St. Lambrecht,,,
Miracles of the Virgin,"Graz, UB 713",27r-29v,A3b5,1216,St. Lambrecht,,,
Martyrdom of Thomas,"Graz, UB 713",29v-35v,A3b5,1216,St. Lambrecht,,,
Acts of John,"Graz, UB 713",35v-44r,A3b5,1216,St. Lambrecht,,,
Vita S Silvestri,"Graz, UB 713",44r-63r,A3b5,1216,St. Lambrecht,,,
Passio S Felicis,"Graz, UB 713",63r-63v,A3b5,1216,St. Lambrecht,,,
Passio S Marcelli,"Graz, UB 713",63v-67r,A3b5,1216,St. Lambrecht,,,
Passio S Sebastiani,"Graz, UB 713",67r-80v,A3b5,1216,St. Lambrecht,,,
Passio S Agnetis,"Graz, UB 713",80v-83v,A3b5,1216,St. Lambrecht,,,
Passio S Vincentii,"Graz, UB 713",83v-86v,A3b5,1216,St. Lambrecht,,,
Passio S Mauri,"Graz, UB 713",86v-87v,A3b5,1216,St. Lambrecht,,,
Passio S Blasii,"Graz, UB 713",87v-92v,A3b5,1216,St. Lambrecht,,,
Passio S Agathae,"Graz, UB 713",92v-95r,A3b5,1216,St. Lambrecht,,,
Passio S Dorotheae,"Graz, UB 713",95r-97r,A3b5,1216,St. Lambrecht,,,
Passio S Valentini,"Graz, UB 713",97v-99v,A3b5,1216,St. Lambrecht,,,
Passio S Iulianae,"Graz, UB 713",99v-102r,A3b5,1216,St. Lambrecht,,,
Martyrdom of Matthew,"Graz, UB 713",102r-106r,A3b5,1216,St. Lambrecht,,,
Passio SS Quadragina Militum,"Graz, UB 713",106r-106v,A3b5,1216,St. Lambrecht,,,
Vita S Gregorii,"Graz, UB 713",106v-110r,A3b5,1216,St. Lambrecht,,,
Passio S Hellari,"Graz, UB 713",110r-112r,A3b5,1216,St. Lambrecht,,,
Passio S Pontiani,"Graz, UB 713",112r,A3b5,1216,St. Lambrecht,,,
"Passio SS Tyburcii, Valeriani, et Maximi","Graz, UB 713",112r-113r,A3b5,1216,St. Lambrecht,,,
Passio S Georgii,"Graz, UB 713",113r-115v,A3b5,1216,St. Lambrecht,,,
Martyrdom of Mark,"Graz, UB 713",115v-117r,A3b5,1216,St. Lambrecht,,,
Passio S Vitalis,"Graz, UB 713",117r-118r,A3b5,1216,St. Lambrecht,,,
Martyrdom of James the Less,"Graz, UB 713",118r-118v,A3b5,1216,St. Lambrecht,,,
Martyrdom of Philip,"Graz, UB 713",118v-119r,A3b5,1216,St. Lambrecht,,,
Invention of the Cross,"Graz, UB 713",119r-122r,A3b5,1216,St. Lambrecht,,,
"Passio SS Alexandri, Eventii, et Theodoli","Graz, UB 713",122r-125v,A3b5,1216,St. Lambrecht,,,
Passio S Floriani,"Graz, UB 713",125v-126v,A3b5,1216,St. Lambrecht,,,
Passio SS Gordiani et Epimachi,"Graz, UB 713",126v-128r,A3b5,1216,St. Lambrecht,,,
Passio S Pancratii,"Graz, UB 713",128r-129r,A3b5,1216,St. Lambrecht,,,
Passio SS Nerei et Achilei,"Graz, UB 713",129r-133r,A3b5,1216,St. Lambrecht,,,
Passio Domitillae,"Graz, UB 713",133r-134r,A3b5,1216,St. Lambrecht,,,
Passio Caesarii,"Graz, UB 713",134r-134v,A3b5,1216,St. Lambrecht,,,
Passio Geminorum,"Graz, UB 713",134v-135v,A3b5,1216,St. Lambrecht,,,
"Cuthbert, Epistula de transitu venerabilis Bede","Graz, UB 713",135v-136r,A3b5,1216,St. Lambrecht,,,
Passio SS Marcellini et Petri,"Graz, UB 713",136r-138r,A3b5,1216,St. Lambrecht,,,
Passio SS Primi et Feliciani,"Graz, UB 713",138r-140r,A3b5,1216,St. Lambrecht,,,
"Passio SS Viti, Modesti, et Crescentiae","Graz, UB 713",140r-143r,A3b5,1216,St. Lambrecht,,,
Passio SS Gervasii et Prothasii,"Graz, UB 713",143r-143v,A3b5,1216,St. Lambrecht,,,
Passio SS Iohannis et Pauli,"Graz, UB 713",143v-145v,A3b5,1216,St. Lambrecht,,,
Passio de septem dormientibus,"Graz, UB 713",145v-150r,A3b5,1216,St. Lambrecht,,,
Martyrdom of Peter and Paul,"Graz, UB 713",150r-157r,A3b5,1216,St. Lambrecht,,,
Passio SS Processi et Martiniani,"Graz, UB 713",157r-158r,A3b5,1216,St. Lambrecht,,,
